#{"t_start": 1767536782.4364533, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.9625,15,598.814703
0.9775,9,598.826744
0.965,14,598.849295
0.96,16,598.872357
0.97,12,598.888905
0.9675,13,598.90712
0.975,10,598.920635
0.97,12,598.93671
0.9725,11,598.951885
0.9775,9,598.96503
0.9425,23,598.996601
0.975,10,599.00967
0.9775,9,599.022215
0.9725,11,599.037047
0.97,12,599.053585
0.9725,11,599.068622
0.975,10,599.083744
0.9725,11,599.098767
0.9675,13,599.118931
0.975,10,599.133971
0.9775,9,599.147995
0.9625,15,599.168559
0.9575,17,599.19217
0.9575,17,599.216808
0.9625,15,599.24366
0.9725,11,599.261919
0.9725,11,599.278599
0.9675,13,599.298669
0.965,14,599.324075
0.975,10,599.338598
0.9725,11,599.354702
0.9675,13,601.656305
0.9725,11,601.67503
0.9625,15,601.695565
0.965,14,601.714846
0.9675,13,601.732373
0.965,14,601.751925
0.9675,13,601.772156
0.96,16,601.794754
0.9725,11,601.809771
0.96,16,601.833838
0.975,10,601.848597
0.9675,13,601.870727
0.965,14,601.892273
0.97,12,601.909446
0.975,10,601.925112
0.9625,15,601.94666
0.97,12,601.963575
0.975,10,601.977374
0.9575,17,602.003646
0.965,14,602.025836
0.9625,15,602.049878
0.9575,17,602.07566
0.9725,11,602.095726
0.975,10,602.112373
0.955,18,602.136932
0.97,12,602.154316
0.9575,17,602.180003
0.98,8,602.19253
0.9725,11,602.208009
0.95,20,602.242679
0.955,18,602.271739
0.9675,13,602.292013
0.97,12,602.30926
0.975,10,602.322931
0.9725,11,602.337969
0.97,12,602.358555
0.965,14,602.382227
0.97,12,602.401803
0.975,10,602.415843
0.9725,11,602.43388
0.9675,13,602.45197
0.9675,13,602.469776
0.9775,9,602.483971
0.965,14,602.506274
0.9725,11,602.521929
0.9725,11,602.537771
0.955,18,602.567688
0.965,14,602.587815
0.97,12,602.604856
0.9675,13,602.622901
0.9375,25,602.658797
0.9675,13,602.676966
0.975,10,602.694003
0.975,10,602.711066
0.9675,13,602.730617
0.965,14,602.749717
0.9725,11,602.76496
0.96,16,602.788139
0.9625,15,602.810704
0.9775,9,602.823694
0.9625,15,602.848767
0.975,10,602.8628
0.965,14,602.882969
0.97,12,602.899773
0.955,18,602.924837
0.965,14,602.944156
0.9725,11,602.958746
0.965,14,602.978719
0.965,14,603.002118
0.9725,11,603.017909
0.9675,13,603.036095
0.9725,11,603.055645
0.975,10,603.070715
0.955,18,603.102913
0.97,12,603.12303
0.9725,11,603.140557
0.97,12,603.157742
0.97,12,603.177877
0.9725,11,603.195998
0.9675,13,603.215363
0.97,12,603.237803
0.97,12,603.257053
0.975,10,603.272875
0.97,12,603.29206
0.97,12,603.308758
0.955,18,603.33459
0.9575,17,603.363879
0.9625,15,603.385119
0.95,20,603.415803
0.97,12,603.435843
0.96,16,603.460575
0.9675,13,603.479838
0.9525,19,603.51091
0.975,10,603.524953
0.975,10,603.539976
0.9725,11,603.555732
0.9625,15,603.577773
0.9725,11,603.593033
0.9775,9,603.606558
0.97,12,603.624183
0.97,12,603.640703
0.9725,11,603.656758
0.9725,11,603.672922
0.975,10,603.688948
0.9725,11,603.703989
0.9725,11,603.724066
0.9775,9,603.740598
0.9725,11,603.755866
0.975,10,603.769554
0.96,16,603.791991
0.9675,13,603.810196
0.965,14,603.829823
0.975,10,603.843866
0.9725,11,603.863139
0.965,14,603.883703
0.9675,13,603.903654
0.975,10,603.917697
0.975,10,603.932769
0.9725,11,603.953047
0.9625,15,603.978788
0.9675,13,604.00083
0.9625,15,604.026563
0.9675,13,604.046987
0.9725,11,604.067031
0.9775,9,604.081061
0.9725,11,604.099899
0.96,16,604.123314
0.97,12,604.13968
0.965,14,604.162359
0.915,34,604.217497
0.9725,11,604.23459
0.96,16,604.258291
0.98,8,604.268909
0.975,10,604.283203
0.975,10,604.306588
0.965,14,604.325762
0.9625,15,604.348912
0.9575,17,604.376608
0.9775,9,604.389754
0.9725,11,604.406692
0.9725,11,604.42222
0.965,14,604.442258
0.97,12,604.458793
0.9675,13,604.476932
0.97,12,604.493978
0.9625,15,604.516035
0.9725,11,604.532139
0.9675,13,604.553731
0.9525,19,604.583726
0.9625,15,604.607715
0.975,10,604.625793
0.975,10,604.642862
0.975,10,604.658151
0.975,10,604.673774
0.975,10,604.69083
0.9675,13,604.711134
0.9625,15,604.730689
0.9725,11,604.747837
0.96,16,607.064523
0.96,16,607.089726
0.9525,19,607.115973
0.9725,11,607.131917
0.9725,11,607.147157
0.965,14,607.16774
0.9725,11,607.187914
0.9625,15,607.211844
0.9375,25,607.249395
0.96,16,607.273694
0.97,12,607.293911
0.97,12,607.31094
0.9575,17,607.334185
0.975,10,607.347701
0.9675,13,607.366316
0.965,14,607.385019
0.97,12,607.402546
0.975,10,607.416698
0.955,18,607.442306
0.9575,17,607.46876
0.9725,11,607.483924
0.965,14,607.503954
0.975,10,607.520003
0.97,12,607.537774
0.955,18,607.566002
0.9625,15,607.590829
0.955,18,607.619956
0.9725,11,607.636651
0.96,16,607.65891
0.965,14,607.681056
0.9475,21,607.712757
0.9625,15,607.733814
0.9675,13,607.753518
0.9475,21,607.790807
0.975,10,607.804886
0.9575,17,607.828924
0.975,10,607.842456
0.95,20,607.872131
0.9625,15,607.892751
0.9725,11,607.908086
0.97,12,607.92466
0.97,12,607.940694
0.965,14,607.960282
0.9575,17,607.985837
0.9725,11,608.002367
0.9525,19,608.028929
0.9725,11,608.043963
0.9675,13,608.062273
0.9775,9,608.074971
0.955,18,608.104647
0.97,12,608.121818
0.96,16,608.143619
0.9675,13,608.162039
0.96,16,608.184726
0.945,22,608.214717
0.9725,11,608.23324
0.965,14,608.253876
0.9575,17,608.280997
0.975,10,608.296037
0.9575,17,608.322183
0.97,12,608.342404
0.965,14,608.365638
0.97,12,608.382716
0.9725,11,608.404012
0.9625,15,608.424674
0.97,12,608.444762
0.97,12,608.464325
0.9775,9,608.477959
0.97,12,608.494999
0.9675,13,608.513034
0.975,10,608.52656
0.9725,11,608.544631
0.9725,11,608.56372
0.965,14,608.584787
0.97,12,608.600813
0.9575,17,608.626615
0.9475,21,608.655015
0.965,14,608.677632
0.965,14,608.699909
0.965,14,608.723358
0.9725,11,608.738643
0.9625,15,608.760367
0.955,18,608.790607
0.9725,11,608.810753
0.965,14,608.831848
0.9725,11,608.847961
0.9625,15,608.870193
0.97,12,608.888819
0.955,18,608.91389
0.9675,13,608.932925
0.9525,19,608.958851
0.9675,13,608.978901
0.9775,9,608.992935
0.9625,15,609.01461
0.975,10,609.029706
0.9525,19,609.059363
0.9625,15,609.082195
0.975,10,609.098691
0.9625,15,609.123861
0.9625,15,609.146084
0.965,14,609.164625
0.975,10,609.178705
0.975,10,609.192765
0.9575,17,609.216919
0.955,18,609.243714
0.9525,19,609.271093
0.9725,11,609.286674
0.975,10,609.300711
0.95,20,609.329962
0.9775,9,609.342618
0.97,12,609.361176
0.9575,17,609.384756
0.965,14,609.404939
0.97,12,609.423977
0.9475,21,609.455041
0.9675,13,609.474623
0.965,14,609.4948
0.965,14,609.518866
0.96,16,609.543603
0.9525,19,609.57197
0.9675,13,609.590013
0.9625,15,609.611936
0.9775,9,609.624977
0.97,12,609.645017
0.955,18,609.673575
0.9625,15,609.694647
0.97,12,609.710915
0.965,14,609.731034
0.9775,9,609.743293
0.965,14,609.764671
0.975,10,609.778831
0.96,16,609.801059
0.9725,11,609.815918
0.965,14,609.835965
0.9675,13,609.85387
0.955,18,609.882118
0.95,20,609.914755
0.9625,15,609.936792
0.965,14,609.961847
0.9725,11,609.9784
0.95,20,610.008845
0.9775,9,610.022373
0.96,16,610.047095
0.97,12,610.067372
0.9775,9,610.080971
0.9725,11,610.097065
0.975,10,610.110583
0.97,12,612.463827
0.955,18,612.489133
0.9725,11,612.504679
0.965,14,612.524736
0.975,10,612.539548
0.9725,11,612.5556
0.97,12,612.572138
0.955,18,612.59682
0.9725,11,612.612846
0.9625,15,612.635771
0.9625,15,612.658763
0.9675,13,612.676997
0.97,12,612.69344
0.97,12,612.709613
0.9575,17,612.732823
0.9675,13,612.750889
0.9575,17,612.776018
0.965,14,612.795827
0.9425,23,612.826893
0.965,14,612.85093
0.9175,33,612.89968
0.965,14,612.920736
0.965,14,612.943828
0.945,22,612.97872
0.955,18,613.003889
0.9725,11,613.01891
0.9675,13,613.037954
0.9575,17,613.065162
0.965,14,613.086844
0.9725,11,613.104634
0.9725,11,613.122204
0.975,10,613.135759
0.9725,11,613.151779
0.9625,15,613.172847
0.9725,11,613.18787
0.9675,13,613.209042
0.9725,11,613.224322
0.87,52,613.300948
0.9675,13,613.318988
0.96,16,613.344735
0.96,16,613.374103
0.945,22,613.413813
0.9575,17,613.440886
0.9675,13,613.459935
0.96,16,613.482123
0.97,12,613.498381
0.9775,9,613.512146
0.975,10,613.52674
0.97,12,613.542861
0.9625,15,613.564411
0.9675,13,613.583561
0.955,18,613.608662
0.9675,13,613.630818
0.9575,17,613.656092
0.9575,17,613.680841
0.9675,13,613.699883
0.9725,11,613.715117
0.9725,11,613.73267
0.96,16,613.753766
0.9475,21,613.783013
0.9675,13,613.802042
0.96,16,613.823648
0.97,12,613.840725
0.9675,13,613.858762
0.9625,15,613.88035
0.955,18,613.905677
0.97,12,613.922714
0.9725,11,613.941746
0.9725,11,613.957915
0.98,8,613.969479
0.9725,11,613.985977
0.97,12,614.007009
0.935,26,614.04671
0.9525,19,614.074028
0.97,12,614.09205
0.965,14,614.110611
0.975,10,614.125769
0.9575,17,614.148806
0.965,14,614.169108
0.9675,13,614.187262
0.96,16,614.209899
0.975,10,614.224269
0.9625,15,614.245338
0.9625,15,614.267339
0.9625,15,614.294706
0.9725,11,614.314857
0.9625,15,614.336896
0.9775,9,614.350794
0.9675,13,614.369032
0.9675,13,614.386576
0.9725,11,614.403692
0.9725,11,614.418736
0.965,14,614.438978
0.975,10,614.453012
0.9675,13,614.472274
0.9775,9,614.483938
0.905,38,614.536264
0.9675,13,614.55486
0.965,14,614.576126
0.9725,11,614.590644
0.97,12,614.607984
0.97,12,614.624825
0.955,18,614.649249
0.9575,17,614.673001
0.9725,11,614.687541
0.9675,13,614.705628
0.97,12,614.723015
0.96,16,614.74468
0.9825,7,614.754886
0.94,24,614.790664
0.9675,13,614.809598
0.9725,11,614.825698
0.965,14,614.845027
0.9625,15,614.86762
0.9475,21,614.897751
0.9575,17,614.921892
0.9725,11,614.94079
0.96,16,614.963506
0.9575,17,614.990725
0.95,20,615.020929
0.9675,13,615.039296
0.965,14,615.062083
0.9625,15,615.084819
0.9525,19,615.115882
0.96,16,615.138232
0.93,28,615.179586
0.9425,23,615.21106
0.9575,17,615.236289
0.975,10,615.251883
0.965,14,615.272721
0.9675,13,615.29405
0.9775,9,615.307576
0.96,16,615.330678
0.965,14,615.350766
0.9675,13,615.369038
0.9675,13,615.386583
0.9675,13,615.40468
0.9675,13,615.423223
0.965,14,615.442973
0.97,12,615.46001
0.9625,15,617.826768
0.97,12,617.844832
0.9575,17,617.868875
0.97,12,617.886206
0.975,10,617.899787
0.9775,9,617.912821
0.9675,13,617.930592
0.9725,11,617.945822
0.9675,13,617.964859
0.9575,17,617.987673
0.95,20,618.015805
0.9425,23,618.053663
0.94,24,618.092931
0.965,14,618.113434
0.9675,13,618.135178
0.9625,15,618.159729
0.97,12,618.175773
0.95,20,618.205865
0.945,22,618.238487
0.97,12,618.257678
0.955,18,618.28405
0.97,12,618.303334
0.96,16,618.327459
0.8975,41,618.391752
0.9725,11,618.410807
0.96,16,618.435013
0.9675,13,618.45374
0.97,12,618.471908
0.9625,15,618.492602
0.9725,11,618.508742
0.9625,15,618.530786
0.97,12,618.549205
0.965,14,618.570266
0.935,26,618.606779
0.9475,21,618.64117
0.9175,33,618.693754
0.9675,13,618.712193
0.975,10,618.725832
0.95,20,618.753677
0.975,10,618.767754
0.91,36,618.814836
0.97,12,618.83236
0.96,16,618.854113
0.955,18,618.878701
0.965,14,618.897745
0.9625,15,618.917793
0.965,14,618.936831
0.9675,13,618.954876
0.97,12,618.97496
0.9675,13,618.997683
0.95,20,619.02577
0.9675,13,619.044813
0.955,18,619.071855
0.96,16,619.093915
0.9675,13,619.112441
0.955,18,619.138002
0.9625,15,619.159045
0.97,12,619.176027
0.9625,15,619.199565
0.965,14,619.219506
0.97,12,619.236284
0.97,12,619.254706
0.9625,15,619.27885
0.9725,11,619.300475
0.975,10,619.315761
0.9725,11,619.330784
0.9625,15,619.35103
0.9475,21,619.385954
0.4,240,619.745179
0.9725,11,619.760694
0.96,16,619.784905
0.94,24,619.819973
0.955,18,619.85078
0.96,16,619.873736
0.965,14,619.893403
0.9525,19,619.920015
0.96,16,619.942064
0.9675,13,619.959622
0.97,12,619.975679
0.965,14,619.994978
0.965,14,620.014021
0.9175,33,620.062176
0.97,12,620.078736
0.9625,15,620.098901
0.9725,11,620.113943
0.965,14,620.133981
0.975,10,620.14801
0.965,14,620.169255
0.94,24,620.203825
0.9725,11,620.223608
0.97,12,620.243623
0.96,16,620.268749
0.955,18,620.295044
0.9725,11,620.310563
0.9675,13,620.328779
0.965,14,620.347955
0.97,12,620.364492
0.965,14,620.384175
0.96,16,620.405875
0.97,12,620.422753
0.97,12,620.439996
0.965,14,620.462549
0.97,12,620.482645
0.96,16,620.50569
0.9675,13,620.524777
0.445,222,623.210803
0.97,12,623.230417
0.9675,13,623.249661
0.9625,15,623.272239
0.9725,11,623.287834
0.95,20,623.315905
0.9775,9,623.32893
0.9725,11,623.343965
0.9675,13,623.362709
0.9725,11,623.377985
0.965,14,623.397439
0.955,18,623.420667
0.955,18,623.446023
0.97,12,623.463562
0.95,20,623.497715
0.9625,15,623.520758
0.945,22,623.55093
0.97,12,623.567729
0.9725,11,623.583413
0.9725,11,623.597809
0.9625,15,623.620847
0.9575,17,623.645914
0.9725,11,623.663952
0.9525,19,623.694762
0.9625,15,623.720806
0.9625,15,623.74594
0.975,10,623.760963
0.975,10,623.776141
0.96,16,623.798733
0.9575,17,623.826792
0.9775,9,623.84182
0.9675,13,623.863582
0.97,12,623.885034
0.9725,11,623.903571
0.9725,11,623.919138
0.965,14,623.940723
0.965,14,623.965802
0.9725,11,623.984951
0.9675,13,624.007986
0.9725,11,624.024156
0.965,14,624.043742
0.9675,13,624.065017
0.96,16,624.090596
0.93,28,624.131875
0.975,10,624.146246
0.9725,11,624.161776
0.95,20,624.19052
0.9525,19,624.219861
0.97,12,624.237774
0.9725,11,624.25754
0.95,20,624.289127
0.9675,13,624.309404
0.97,12,624.32633
0.9575,17,624.350969
0.9675,13,624.369518
0.9725,11,624.385726
0.955,18,624.412569
0.97,12,624.429727
0.9675,13,624.447804
0.9725,11,624.463846
0.9625,15,624.48859
0.975,10,624.505677
0.96,16,624.532245
0.97,12,624.548786
0.975,10,624.56282
0.9625,15,624.584
0.97,12,624.603695
0.97,12,624.620762
0.94,24,624.657966
0.97,12,624.675294
0.9625,15,624.696989
0.9625,15,624.721968
0.965,14,624.744062
0.9775,9,624.758591
0.9525,19,624.789779
0.965,14,624.813789
0.975,10,624.832007
0.97,12,624.852665
0.965,14,624.874475
0.9625,15,624.898691
0.975,10,624.9133
0.98,8,624.924767
0.9675,13,624.942292
0.9725,11,624.95796
0.9725,11,624.97301
0.9425,23,625.003778
0.97,12,625.020801
0.975,10,625.033837
0.9725,11,625.049864
0.975,10,625.066299
0.9625,15,625.086944
0.975,10,625.102467
0.9525,19,625.130028
0.9725,11,625.149573
0.9725,11,625.169291
0.9725,11,625.190112
0.975,10,625.207855
0.9675,13,625.227639
0.9675,13,625.246275
0.975,10,625.260224
0.97,12,625.27681
0.975,10,625.290991
0.975,10,625.305129
0.97,12,625.323694
0.9775,9,625.336738
0.9625,15,625.364861
0.965,14,625.387611
0.955,18,625.417775
0.96,16,625.439033
0.9575,17,625.462815
0.955,18,625.491008
0.965,14,625.510714
0.95,20,625.538754
0.9625,15,625.558808
0.9675,13,625.577364
0.9625,15,625.60001
0.97,12,625.616787
0.945,22,625.649851
0.9725,11,625.665899
0.9675,13,625.687597
0.9725,11,625.70716
0.965,14,625.732666
0.97,12,625.75379
0.95,20,625.787846
0.965,14,625.812955
0.965,14,625.837055
0.955,18,625.868237
0.975,10,625.88348
0.965,14,625.904981
0.965,14,625.925038
0.9725,11,625.94105
0.965,14,625.962244
0.97,12,625.978994
0.955,18,626.004694
0.9625,15,626.025761
0.97,12,626.043796
0.9675,13,626.061821
0.9675,13,626.081007
0.9625,15,626.102556
0.96,16,626.125742
0.975,10,626.141766
0.98,8,626.152663
0.9675,13,626.170221
0.9775,9,626.182754
0.9725,11,626.197915
0.965,14,626.218961
0.9725,11,626.239045
0.97,12,626.258379
0.945,22,626.289672
0.9675,13,626.308071
0.9575,17,628.656713
0.9675,13,628.67399
0.9475,21,628.703048
0.96,16,628.728609
0.955,18,628.754764
0.9725,11,628.769291
0.9575,17,628.793372
0.955,18,628.820095
0.9475,21,628.85175
0.95,20,628.881924
0.9725,11,628.898651
0.9575,17,628.923866
0.9725,11,628.940892
0.9725,11,628.960934
0.9725,11,628.98012
0.96,16,629.002436
0.9675,13,629.020975
0.975,10,629.035016
0.955,18,629.061059
0.9525,19,629.08764
0.9675,13,629.108671
0.97,12,629.125722
0.9625,15,629.14676
0.945,22,629.179326
0.96,16,629.205037
0.955,18,629.230787
0.9675,13,629.250869
0.9575,17,629.276744
0.965,14,629.296693
0.9575,17,629.322247
0.9675,13,629.339786
0.98,8,629.350525
0.975,10,629.363913
0.9625,15,629.385478
0.9575,17,629.409307
0.975,10,629.423046
0.965,14,629.442605
0.96,16,629.4667
0.955,18,629.491858
0.9725,11,629.507897
0.9525,19,629.535684
0.965,14,629.554722
0.9575,17,629.57905
0.95,20,629.606663
0.9625,15,629.627707
0.98,8,629.639732
0.945,22,629.670169
0.95,20,629.698017
0.9725,11,629.714055
0.9475,21,629.744672
0.965,14,629.763827
0.9625,15,629.783777
0.955,18,629.809258
0.955,18,629.833939
0.9675,13,629.851963
0.96,16,629.8756
0.9575,17,629.899379
0.925,30,629.938989
0.9625,15,629.960607
0.97,12,629.976885
0.9575,17,630.000923
0.93,28,630.043625
0.9625,15,630.06657
0.9525,19,630.093713
0.955,18,630.120761
0.9175,33,630.173005
0.97,12,630.191169
0.95,20,630.220632
0.955,18,630.25087
0.97,12,630.270778
0.9475,21,630.305771
0.96,16,630.329817
0.98,8,630.340838
0.9575,17,630.368794
0.9525,19,630.402657
0.96,16,630.427788
0.9675,13,630.44583
0.91,36,630.497798
0.9775,9,630.510137
0.9725,11,630.524722
0.9725,11,630.541741
0.9575,17,630.566047
0.96,16,630.59188
0.9725,11,630.606911
0.9575,17,630.632471
0.9625,15,630.653016
0.945,22,630.682613
0.955,18,630.706741
0.97,12,630.722979
0.945,22,630.75706
0.815,74,630.87607
0.975,10,630.895397
0.9625,15,630.917619
0.96,16,630.944917
0.97,12,630.962949
0.9675,13,630.981125
0.9625,15,631.003919
0.975,10,631.018996
0.9675,13,631.040735
0.965,14,631.059777
0.9525,19,631.086768
0.97,12,631.104605
0.96,16,631.126846
0.9625,15,631.149888
0.9625,15,631.17301
0.95,20,631.200688
0.8425,63,631.295738
0.9475,21,631.324797
0.945,22,631.357621
0.9525,19,631.383788
0.955,18,631.408836
0.9625,15,631.428874
0.9725,11,631.444911
0.9575,17,631.469582
0.9725,11,631.485649
0.9525,19,631.510872
0.9525,19,631.537934
0.965,14,631.557976
0.96,16,631.580593
0.94,24,631.61501
0.9675,13,631.633758
0.96,16,634.016864
0.96,16,634.040025
0.97,12,634.058559
0.965,14,634.080157
0.975,10,634.097813
0.965,14,634.118165
0.95,20,634.146941
0.9575,17,634.170647
0.965,14,634.191838
0.9725,11,634.207587
0.955,18,634.239455
0.975,10,634.25681
0.9725,11,634.276641
0.945,22,634.316777
0.97,12,634.337682
0.9325,27,634.377375
0.965,14,634.399436
0.96,16,634.422567
0.965,14,634.443633
0.965,14,634.463855
0.9725,11,634.479032
0.97,12,634.496572
0.9575,17,634.521835
0.9425,23,634.554933
0.975,10,634.572968
0.9625,15,634.595595
0.9625,15,634.616864
0.9725,11,634.631884
0.975,10,634.645922
0.9725,11,634.661979
0.94,24,634.696828
0.95,20,634.725719
0.975,10,634.741189
0.975,10,634.754774
0.965,14,634.777329
0.96,16,634.799382
0.9625,15,634.82202
0.97,12,634.838062
0.975,10,634.852626
0.9575,17,634.876546
0.955,18,634.902298
0.955,18,634.928857
0.96,16,634.952402
0.965,14,634.971934
0.965,14,634.991987
0.955,18,635.016746
0.9775,9,635.028771
0.97,12,635.045995
0.965,14,635.065036
0.97,12,635.080568
0.97,12,635.097664
0.9725,11,635.113725
0.97,12,635.130746
0.955,18,635.157812
0.9775,9,635.173854
0.9625,15,635.197757
0.9675,13,635.2168
0.97,12,635.233448
0.9575,17,635.260655
0.96,16,635.285427
0.9675,13,635.304868
0.945,22,635.336928
0.96,16,635.35897
0.9675,13,635.377528
0.975,10,635.391737
0.9625,15,635.413936
0.9675,13,635.433977
0.965,14,635.454168
0.92,32,635.499092
0.975,10,635.512672
0.9725,11,635.528931
0.96,16,635.550973
0.9625,15,635.576226
0.97,12,635.593793
0.965,14,635.614961
0.9625,15,635.638044
0.9625,15,635.660671
0.9625,15,635.684007
0.955,18,635.71266
0.955,18,635.741781
0.895,42,635.803589
0.9775,9,635.818816
0.965,14,635.843539
0.96,16,635.86492
0.9725,11,635.880625
0.975,10,635.894085
0.965,14,635.915412
0.8175,73,636.02028
0.96,16,636.046038
0.96,16,636.068729
0.965,14,636.089118
0.96,16,636.112782
0.95,20,636.142993
0.97,12,636.160334
0.97,12,636.177578
0.965,14,636.196522
0.9675,13,636.215629
0.9625,15,636.235733
0.9675,13,636.256279
0.9575,17,636.281905
0.9525,19,636.31111
0.9475,21,636.343281
0.97,12,636.360991
0.955,18,636.386581
0.8125,75,636.492045
0.9625,15,636.512948
0.9625,15,636.534605
0.9725,11,636.549751
0.9675,13,636.568812
0.935,26,636.602978
0.9675,13,636.621009
0.955,18,636.646572
0.9725,11,636.662116
0.97,12,636.678217
0.9675,13,636.697761
0.96,16,636.722812
0.9675,13,636.741846
0.9675,13,636.761889
0.965,14,636.782966
0.9775,9,636.795219
0.955,18,636.82076
0.9625,15,636.842305
0.9775,9,636.855841
0.9725,11,636.872869
0.965,14,636.892599
0.975,10,636.907777
0.955,18,636.936241
0.975,10,636.950267
0.965,14,636.970971
0.9775,9,636.983527
0.955,18,637.010078
0.965,14,639.336839
0.97,12,639.354878
0.975,10,639.3699
0.97,12,639.386452
0.97,12,639.404091
0.965,14,639.423292
0.9575,17,639.446731
0.97,12,639.465772
0.96,16,639.490335
0.97,12,639.507766
0.9625,15,639.527888
0.9675,13,639.546495
0.965,14,639.566051
0.97,12,639.582583
0.9625,15,639.605852
0.9625,15,639.627902
0.975,10,639.643947
0.9675,13,639.666046
0.9725,11,639.684656
0.935,26,639.7248
0.975,10,639.739617
0.97,12,639.764904
0.965,14,639.786874
0.97,12,639.807006
0.9575,17,639.834854
0.945,22,639.865059
0.97,12,639.882087
0.975,10,639.895723
0.955,18,639.921049
0.92,32,639.965863
0.9675,13,639.98357
0.9775,9,639.997242
0.9625,15,640.020037
0.97,12,640.038826
0.9725,11,640.054875
0.9775,9,640.066896
0.9675,13,640.085448
0.965,14,640.105058
0.965,14,640.125627
0.96,16,640.147836
0.965,14,640.167058
0.9625,15,640.192111
0.98,8,640.204646
0.9775,9,640.219685
0.9725,11,640.235782
0.97,12,640.256294
0.96,16,640.280878
